,Time,Temperature (c),Salinity (ppt),ODO mg/L,temp_z-score,salinity_z-score,odo_z-score,Date
260,21:58.6,28.60000038,41.67,5.81,-0.3455091047876234,-0.08765586971317198,-0.03134700582587975,2024-11-16
261,21:59.6,28.60000038,41.54,5.82,-0.3455091047876234,-0.1387299748972659,-0.001744529019874137,2024-11-16
262,22:00.6,28.60000038,41.62,5.82,-0.3455091047876234,-0.10729975632244015,-0.001744529019874137,2024-11-16
263,22:01.6,28.60000038,41.62,5.82,-0.3455091047876234,-0.10729975632244015,-0.001744529019874137,2024-11-16
264,22:02.6,28.60000038,41.49,5.82,-0.3455091047876234,-0.1583738615065313,-0.001744529019874137,2024-11-16
265,22:03.6,28.60000038,41.65,5.82,-0.3455091047876234,-0.0955134243568798,-0.001744529019874137,2024-11-16
266,22:04.6,28.60000038,41.62,5.83,-0.3455091047876234,-0.10729975632244015,0.027857947786128844,2024-11-16
267,22:05.6,28.60000038,41.62,5.83,-0.3455091047876234,-0.10729975632244015,0.027857947786128844,2024-11-16
268,22:06.6,28.60000038,41.61,5.83,-0.3455091047876234,-0.11122853364429268,0.027857947786128844,2024-11-16
269,22:07.6,28.60000038,41.43,5.84,-0.3455091047876234,-0.181946525437652,0.057460424592131826,2024-11-16
270,22:08.6,28.60000038,41.43,5.84,-0.3455091047876234,-0.181946525437652,0.057460424592131826,2024-11-16
271,22:09.6,28.60000038,41.75,5.84,-0.3455091047876234,-0.05622565113834623,0.057460424592131826,2024-11-16
272,22:10.6,28.60000038,41.68,5.86,-0.3455091047876234,-0.08372709239131945,0.11666537820414041,2024-11-16
273,22:11.6,28.60000038,41.68,5.86,-0.3455091047876234,-0.08372709239131945,0.11666537820414041,2024-11-16
274,22:12.6,28.60000038,41.42,5.87,-0.3455091047876234,-0.1858753027595045,0.1462678550101434,2024-11-16
275,22:13.6,28.60000038,41.63,5.87,-0.3455091047876234,-0.10337097900058484,0.1462678550101434,2024-11-16
276,22:14.6,28.60000038,41.34,5.88,-0.3455091047876234,-0.21730552133433026,0.1758703318161464,2024-11-16
277,22:15.6,28.60000038,41.48,5.88,-0.3455091047876234,-0.1623026388283866,0.1758703318161464,2024-11-16
278,22:16.6,28.60000038,41.48,5.88,-0.3455091047876234,-0.1623026388283866,0.1758703318161464,2024-11-16
279,22:17.6,28.60000038,41.5,5.88,-0.3455091047876234,-0.15444508418467878,0.1758703318161464,2024-11-16
280,22:18.6,28.60000038,41.35,5.9,-0.3455091047876234,-0.21337674401247775,0.23507528542815498,2024-11-16
281,22:19.6,28.60000038,41.35,5.9,-0.3455091047876234,-0.21337674401247775,0.23507528542815498,2024-11-16
282,22:20.6,28.60000038,41.38,5.9,-0.3455091047876234,-0.20159041204691738,0.23507528542815498,2024-11-16
283,22:21.6,28.60000038,41.35,5.91,-0.3455091047876234,-0.21337674401247775,0.26467776223415795,2024-11-16
284,22:22.6,28.60000038,41.35,5.91,-0.3455091047876234,-0.21337674401247775,0.26467776223415795,2024-11-16
285,22:23.6,28.60000038,41.48,5.91,-0.3455091047876234,-0.1623026388283866,0.26467776223415795,2024-11-16
286,22:24.6,28.60000038,41.26,5.9,-0.3455091047876234,-0.2487357399091588,0.23507528542815498,2024-11-16
287,22:25.6,28.60000038,41.33,5.9,-0.3455091047876234,-0.22123429865618557,0.23507528542815498,2024-11-16
288,22:26.6,28.60000038,41.33,5.9,-0.3455091047876234,-0.22123429865618557,0.23507528542815498,2024-11-16
289,22:27.6,28.60000038,41.22,5.9,-0.3455091047876234,-0.2644508491965717,0.23507528542815498,2024-11-16
290,22:28.6,28.60000038,41.35,5.91,-0.3455091047876234,-0.21337674401247775,0.26467776223415795,2024-11-16
291,22:29.6,28.60000038,41.35,5.91,-0.3455091047876234,-0.21337674401247775,0.26467776223415795,2024-11-16
292,22:30.6,28.60000038,41.39,5.91,-0.3455091047876234,-0.19766163472506487,0.26467776223415795,2024-11-16
293,22:31.6,28.60000038,41.28,5.93,-0.3455091047876234,-0.24087818526545096,0.3238827158461639,2024-11-16
294,22:32.6,28.60000038,41.28,5.93,-0.3455091047876234,-0.24087818526545096,0.3238827158461639,2024-11-16
295,22:33.7,28.60000038,41.25,5.93,-0.3455091047876234,-0.2526645172310113,0.3238827158461639,2024-11-16
296,22:34.7,28.60000038,41.33,5.92,-0.3455091047876234,-0.22123429865618557,0.29428023904016093,2024-11-16
297,22:35.7,28.60000038,41.18,5.93,-0.3455091047876234,-0.2801659584839845,0.3238827158461639,2024-11-16
298,22:36.7,28.60000038,41.07,5.94,-0.3455091047876234,-0.32338250902437066,0.35348519265216954,2024-11-16
299,22:37.7,28.60000038,41.07,5.94,-0.3455091047876234,-0.32338250902437066,0.35348519265216954,2024-11-16
300,22:38.7,28.60000038,41.12,5.95,-0.3455091047876234,-0.30373862241510524,0.3830876694581725,2024-11-16
301,22:39.7,28.60000038,41.13,5.93,-0.3455091047876234,-0.2998098450932499,0.3238827158461639,2024-11-16
302,22:40.7,28.60000038,41.22,5.92,-0.3455091047876234,-0.2644508491965717,0.29428023904016093,2024-11-16
303,22:41.7,28.60000038,41.22,5.92,-0.3455091047876234,-0.2644508491965717,0.29428023904016093,2024-11-16
304,22:42.7,28.60000038,41.32,5.93,-0.3455091047876234,-0.22516307597803809,0.3238827158461639,2024-11-16
305,22:43.7,28.60000038,41.19,5.94,-0.3455091047876234,-0.27623718116213203,0.35348519265216954,2024-11-16
306,22:44.7,28.60000038,41.19,5.94,-0.3455091047876234,-0.27623718116213203,0.35348519265216954,2024-11-16
307,22:45.7,28.60000038,41.15,5.93,-0.3455091047876234,-0.2919522904495449,0.3238827158461639,2024-11-16
308,22:46.7,28.60000038,41.15,5.93,-0.3455091047876234,-0.2919522904495449,0.3238827158461639,2024-11-16
309,22:47.7,28.60000038,41.15,5.93,-0.3455091047876234,-0.2919522904495449,0.3238827158461639,2024-11-16
310,22:48.7,28.60000038,41.03,5.95,-0.3455091047876234,-0.33909761831178353,0.3830876694581725,2024-11-16
311,22:49.8,28.60000038,41.07,5.95,-0.3455091047876234,-0.32338250902437066,0.3830876694581725,2024-11-16
312,22:50.8,28.60000038,41.07,5.95,-0.3455091047876234,-0.32338250902437066,0.3830876694581725,2024-11-16
313,22:51.8,28.60000038,41.06,5.94,-0.3455091047876234,-0.32731128634622314,0.35348519265216954,2024-11-16
314,22:52.8,28.60000038,41.12,5.95,-0.3455091047876234,-0.30373862241510524,0.3830876694581725,2024-11-16
315,22:53.8,28.60000038,41.12,5.95,-0.3455091047876234,-0.30373862241510524,0.3830876694581725,2024-11-16
316,22:54.8,28.60000038,41.0,5.98,-0.3455091047876234,-0.35088395027734387,0.4718950998761841,2024-11-16
317,22:55.8,28.60000038,41.0,5.98,-0.3455091047876234,-0.35088395027734387,0.4718950998761841,2024-11-16
318,22:56.9,28.60000038,41.03,5.98,-0.3455091047876234,-0.33909761831178353,0.4718950998761841,2024-11-16
319,22:57.9,28.60000038,40.93,5.98,-0.3455091047876234,-0.3783853915303171,0.4718950998761841,2024-11-16
320,22:58.9,28.60000038,40.93,5.98,-0.3455091047876234,-0.3783853915303171,0.4718950998761841,2024-11-16
321,22:59.9,28.60000038,40.96,5.98,-0.3455091047876234,-0.36659905956475675,0.4718950998761841,2024-11-16
322,23:00.9,28.60000038,41.0,5.96,-0.3455091047876234,-0.35088395027734387,0.4126901462641755,2024-11-16
323,23:01.9,28.60000038,41.0,5.96,-0.3455091047876234,-0.35088395027734387,0.4126901462641755,2024-11-16
324,23:02.9,28.60000038,40.88,5.98,-0.3455091047876234,-0.3980292781395825,0.4718950998761841,2024-11-16
325,23:03.9,28.60000038,40.98,5.98,-0.3455091047876234,-0.35874150492105167,0.4718950998761841,2024-11-16
326,23:04.9,28.60000038,40.83,5.99,-0.3455091047876234,-0.41767316474885063,0.5014975766821871,2024-11-16
327,23:05.9,28.60000038,40.83,5.99,-0.3455091047876234,-0.41767316474885063,0.5014975766821871,2024-11-16
328,23:06.9,28.60000038,40.89,5.99,-0.3455091047876234,-0.39410050081772996,0.5014975766821871,2024-11-16
329,23:07.9,28.60000038,40.93,5.99,-0.3455091047876234,-0.3783853915303171,0.5014975766821871,2024-11-16
330,23:08.9,28.60000038,40.93,5.99,-0.3455091047876234,-0.3783853915303171,0.5014975766821871,2024-11-16
331,23:09.9,28.60000038,40.65,6.0,-0.3455091047876234,-0.48839115654221,0.53110005348819,2024-11-16
332,23:10.9,28.60000038,40.86,6.0,-0.3455091047876234,-0.4058868327832903,0.53110005348819,2024-11-16
333,23:11.9,28.60000038,40.84,6.01,-0.3455091047876234,-0.4137443874269953,0.560702530294193,2024-11-16
334,23:12.9,28.5,40.83,6.02,-0.6251106851774022,-0.41767316474885063,0.5903050071001961,2024-11-16
335,23:13.9,28.60000038,40.72,6.03,-0.3455091047876234,-0.4608897152892368,0.6199074839062017,2024-11-16
336,23:14.9,28.60000038,40.75,6.02,-0.3455091047876234,-0.4491033833236764,0.5903050071001961,2024-11-16
337,23:15.9,28.60000038,40.56,6.04,-0.3455091047876234,-0.5237501524388882,0.6495099607122046,2024-11-16
338,23:16.9,28.60000038,40.83,6.03,-0.3455091047876234,-0.41767316474885063,0.6199074839062017,2024-11-16
339,23:17.9,28.60000038,40.81,6.03,-0.3455091047876234,-0.4255307193925557,0.6199074839062017,2024-11-16
340,23:19.0,28.60000038,40.79,6.04,-0.3455091047876234,-0.4333882740362635,0.6495099607122046,2024-11-16
341,23:20.0,28.5,40.73,6.05,-0.6251106851774022,-0.45696093796738424,0.6791124375182076,2024-11-16
342,23:21.0,28.5,40.6,6.04,-0.6251106851774022,-0.5080350431514754,0.6495099607122046,2024-11-16
343,23:22.0,28.60000038,40.58,6.04,-0.3455091047876234,-0.5158925977951831,0.6495099607122046,2024-11-16
344,23:23.0,28.5,40.62,6.04,-0.6251106851774022,-0.5001774885077703,0.6495099607122046,2024-11-16
345,23:24.0,28.5,40.62,6.05,-0.6251106851774022,-0.5001774885077703,0.6791124375182076,2024-11-16
346,23:25.1,28.60000038,40.62,6.03,-0.3455091047876234,-0.5001774885077703,0.6199074839062017,2024-11-16
347,23:26.1,28.5,40.6,6.02,-0.6251106851774022,-0.5080350431514754,0.5903050071001961,2024-11-16
348,23:27.1,28.5,40.53,6.04,-0.6251106851774022,-0.5355364844044486,0.6495099607122046,2024-11-16
349,23:28.1,28.60000038,40.59,6.04,-0.3455091047876234,-0.5119638204733279,0.6495099607122046,2024-11-16
350,23:29.1,28.5,40.53,6.04,-0.6251106851774022,-0.5355364844044486,0.6495099607122046,2024-11-16
351,23:30.2,28.5,40.54,6.05,-0.6251106851774022,-0.5316077070825961,0.6791124375182076,2024-11-16
352,23:31.2,28.5,40.47,6.06,-0.6251106851774022,-0.5591091483355692,0.7087149143242105,2024-11-16
353,23:32.2,28.5,40.48,6.07,-0.6251106851774022,-0.5551803710137168,0.7383173911302162,2024-11-16
354,23:33.2,28.5,40.55,6.07,-0.6251106851774022,-0.5276789297607436,0.7383173911302162,2024-11-16
355,23:34.2,28.5,40.55,6.07,-0.6251106851774022,-0.5276789297607436,0.7383173911302162,2024-11-16
356,23:35.2,28.5,40.51,6.07,-0.6251106851774022,-0.5433940390481564,0.7383173911302162,2024-11-16
357,23:36.2,28.5,40.38,6.08,-0.6251106851774022,-0.5944681442322476,0.7679198679362191,2024-11-16
358,23:37.2,28.5,40.38,6.08,-0.6251106851774022,-0.5944681442322476,0.7679198679362191,2024-11-16
359,23:38.2,28.5,40.51,6.07,-0.6251106851774022,-0.5433940390481564,0.7383173911302162,2024-11-16
360,23:39.2,28.5,40.64,6.08,-0.6251106851774022,-0.4923199338640625,0.7679198679362191,2024-11-16
361,23:40.3,28.5,40.64,6.08,-0.6251106851774022,-0.4923199338640625,0.7679198679362191,2024-11-16
362,23:41.3,28.5,40.59,6.09,-0.6251106851774022,-0.5119638204733279,0.7975223447422222,2024-11-16
363,23:42.3,28.5,40.49,6.07,-0.6251106851774022,-0.5512515936918615,0.7383173911302162,2024-11-16
364,23:43.3,28.5,40.4,6.12,-0.6251106851774022,-0.5866105895885425,0.8863297751602337,2024-11-16
365,23:44.3,28.5,40.4,6.12,-0.6251106851774022,-0.5866105895885425,0.8863297751602337,2024-11-16
366,23:45.3,28.5,40.55,6.1,-0.6251106851774022,-0.5276789297607436,0.8271248215482251,2024-11-16
367,23:46.3,28.5,40.42,6.07,-0.6251106851774022,-0.5787530349448347,0.7383173911302162,2024-11-16
368,23:47.3,28.5,40.42,6.07,-0.6251106851774022,-0.5787530349448347,0.7383173911302162,2024-11-16
369,23:48.3,28.5,40.43,6.07,-0.6251106851774022,-0.5748242576229822,0.7383173911302162,2024-11-16
370,23:49.3,28.5,40.36,6.06,-0.6251106851774022,-0.6023256988759554,0.7087149143242105,2024-11-16
371,23:50.3,28.5,40.36,6.06,-0.6251106851774022,-0.6023256988759554,0.7087149143242105,2024-11-16
372,23:51.3,28.5,40.28,6.05,-0.6251106851774022,-0.6337559174507811,0.6791124375182076,2024-11-16
373,23:52.3,28.5,40.4,6.04,-0.6251106851774022,-0.5866105895885425,0.6495099607122046,2024-11-16
374,23:53.3,28.5,40.51,6.05,-0.6251106851774022,-0.5433940390481564,0.6791124375182076,2024-11-16
375,23:54.3,28.5,40.19,6.06,-0.6251106851774022,-0.6691149133474622,0.7087149143242105,2024-11-16
376,23:55.3,28.5,40.19,6.06,-0.6251106851774022,-0.6691149133474622,0.7087149143242105,2024-11-16
377,23:56.3,28.5,40.25,6.06,-0.6251106851774022,-0.6455422494163415,0.7087149143242105,2024-11-16
378,23:57.3,28.5,40.39,6.04,-0.6251106851774022,-0.590539366910395,0.6495099607122046,2024-11-16
379,23:58.3,28.5,40.36,6.04,-0.6251106851774022,-0.6023256988759554,0.6495099607122046,2024-11-16
380,23:59.3,28.5,40.36,6.04,-0.6251106851774022,-0.6023256988759554,0.6495099607122046,2024-11-16
381,24:00.3,28.5,40.28,6.03,-0.6251106851774022,-0.6337559174507811,0.6199074839062017,2024-11-16
382,24:01.3,28.5,40.2,6.05,-0.6251106851774022,-0.6651861360256068,0.6791124375182076,2024-11-16
383,24:02.3,28.5,40.2,6.05,-0.6251106851774022,-0.6651861360256068,0.6791124375182076,2024-11-16
384,24:03.3,28.5,40.16,6.04,-0.6251106851774022,-0.6809012453130225,0.6495099607122046,2024-11-16
385,24:04.3,28.5,40.08,6.04,-0.6251106851774022,-0.7123314638878483,0.6495099607122046,2024-11-16
386,24:05.3,28.5,40.17,6.05,-0.6251106851774022,-0.6769724679911673,0.6791124375182076,2024-11-16
387,24:06.3,28.5,40.17,6.05,-0.6251106851774022,-0.6769724679911673,0.6791124375182076,2024-11-16
388,24:07.3,28.5,40.07,6.06,-0.6251106851774022,-0.7162602412097008,0.7087149143242105,2024-11-16
389,24:08.3,28.5,40.24,6.05,-0.6251106851774022,-0.649471026738194,0.6791124375182076,2024-11-16
390,24:09.3,28.5,40.24,6.05,-0.6251106851774022,-0.649471026738194,0.6791124375182076,2024-11-16
391,24:10.3,28.5,40.05,6.05,-0.6251106851774022,-0.7241177958534086,0.6791124375182076,2024-11-16
392,24:11.3,28.5,40.06,6.05,-0.6251106851774022,-0.7201890185315534,0.6791124375182076,2024-11-16
393,24:12.3,28.5,40.05,6.07,-0.6251106851774022,-0.7241177958534086,0.7383173911302162,2024-11-16
394,24:13.3,28.5,40.05,6.07,-0.6251106851774022,-0.7241177958534086,0.7383173911302162,2024-11-16
395,24:14.3,28.5,39.97,6.07,-0.6251106851774022,-0.7555480144282344,0.7383173911302162,2024-11-16
396,24:15.3,28.5,40.0,6.07,-0.6251106851774022,-0.743761682462674,0.7383173911302162,2024-11-16
397,24:16.3,28.5,39.98,6.07,-0.6251106851774022,-0.7516192371063819,0.7383173911302162,2024-11-16
398,24:17.3,28.5,39.98,6.07,-0.6251106851774022,-0.7516192371063819,0.7383173911302162,2024-11-16
399,24:18.3,28.5,40.04,6.07,-0.6251106851774022,-0.7280465731752611,0.7383173911302162,2024-11-16
400,24:19.3,28.5,39.98,6.06,-0.6251106851774022,-0.7516192371063819,0.7087149143242105,2024-11-16
401,24:20.3,28.5,39.98,6.06,-0.6251106851774022,-0.7516192371063819,0.7087149143242105,2024-11-16
402,24:21.3,28.5,39.98,6.07,-0.6251106851774022,-0.7516192371063819,0.7383173911302162,2024-11-16
403,24:22.3,28.5,39.9,6.07,-0.6251106851774022,-0.7830494556812077,0.7383173911302162,2024-11-16
404,24:23.3,28.5,39.9,6.07,-0.6251106851774022,-0.7830494556812077,0.7383173911302162,2024-11-16
405,24:24.3,28.5,39.94,6.06,-0.6251106851774022,-0.7673343463937947,0.7087149143242105,2024-11-16
406,24:25.3,28.39999962,39.97,6.05,-0.904712265567181,-0.7555480144282344,0.6791124375182076,2024-11-16
407,24:26.3,28.39999962,39.97,6.05,-0.904712265567181,-0.7555480144282344,0.6791124375182076,2024-11-16
408,24:27.3,28.5,39.83,6.06,-0.6251106851774022,-0.8105508969341808,0.7087149143242105,2024-11-16
409,24:28.4,28.5,39.89,6.06,-0.6251106851774022,-0.7869782330030601,0.7087149143242105,2024-11-16
410,24:29.4,28.5,39.89,6.06,-0.6251106851774022,-0.7869782330030601,0.7087149143242105,2024-11-16
411,24:30.4,28.5,39.9,6.06,-0.6251106851774022,-0.7830494556812077,0.7087149143242105,2024-11-16
412,24:31.4,28.39999962,39.73,6.06,-0.904712265567181,-0.8498386701527144,0.7087149143242105,2024-11-16
413,24:32.4,28.39999962,39.73,6.06,-0.904712265567181,-0.8498386701527144,0.7087149143242105,2024-11-16
414,24:33.4,28.5,39.74,6.05,-0.6251106851774022,-0.845909892830859,0.6791124375182076,2024-11-16
415,24:34.4,28.5,39.83,6.04,-0.6251106851774022,-0.8105508969341808,0.6495099607122046,2024-11-16
416,24:35.4,28.39999962,39.66,6.03,-0.904712265567181,-0.8773401114056876,0.6199074839062017,2024-11-16
417,24:36.4,28.39999962,39.66,6.03,-0.904712265567181,-0.8773401114056876,0.6199074839062017,2024-11-16
418,24:37.4,28.39999962,39.69,6.05,-0.904712265567181,-0.8655537794401272,0.6791124375182076,2024-11-16
419,24:38.4,28.5,39.59,6.07,-0.6251106851774022,-0.9048415526586581,0.7383173911302162,2024-11-16
420,24:39.4,28.5,39.59,6.07,-0.6251106851774022,-0.9048415526586581,0.7383173911302162,2024-11-16
421,24:40.4,28.5,39.74,6.05,-0.6251106851774022,-0.845909892830859,0.6791124375182076,2024-11-16
422,24:41.4,28.39999962,39.7,6.06,-0.904712265567181,-0.861625002118272,0.7087149143242105,2024-11-16
423,24:42.4,28.39999962,39.63,6.04,-0.904712265567181,-0.8891264433712451,0.6495099607122046,2024-11-16
424,24:43.4,28.5,39.59,6.06,-0.6251106851774022,-0.9048415526586581,0.7087149143242105,2024-11-16
425,24:44.4,28.5,39.59,6.06,-0.6251106851774022,-0.9048415526586581,0.7087149143242105,2024-11-16
426,24:45.4,28.5,39.62,6.05,-0.6251106851774022,-0.8930552206931005,0.6791124375182076,2024-11-16
427,24:46.4,28.39999962,39.67,6.04,-0.904712265567181,-0.8734113340838323,0.6495099607122046,2024-11-16
428,24:47.5,28.39999962,39.55,6.04,-0.904712265567181,-0.9205566619460738,0.6495099607122046,2024-11-16
429,24:48.4,28.39999962,39.55,6.04,-0.904712265567181,-0.9205566619460738,0.6495099607122046,2024-11-16
430,24:49.5,28.39999962,39.76,6.02,-0.904712265567181,-0.8380523381871541,0.5903050071001961,2024-11-16
431,24:50.5,28.5,39.59,6.03,-0.6251106851774022,-0.9048415526586581,0.6199074839062017,2024-11-16
432,24:51.5,28.5,39.58,6.03,-0.6251106851774022,-0.9087703299805133,0.6199074839062017,2024-11-16
433,24:52.5,28.5,39.58,6.03,-0.6251106851774022,-0.9087703299805133,0.6199074839062017,2024-11-16
434,24:53.5,28.5,39.52,6.02,-0.6251106851774022,-0.9323429939116313,0.5903050071001961,2024-11-16
435,24:54.5,28.5,39.72,6.03,-0.6251106851774022,-0.8537674474745669,0.6199074839062017,2024-11-16
436,24:55.5,28.5,39.56,6.04,-0.6251106851774022,-0.9166278846242184,0.6495099607122046,2024-11-16
437,24:56.5,28.5,39.5,6.04,-0.6251106851774022,-0.9402005485553391,0.6495099607122046,2024-11-16
438,24:57.5,28.5,39.5,6.04,-0.6251106851774022,-0.9402005485553391,0.6495099607122046,2024-11-16
439,24:58.5,28.5,39.44,6.05,-0.6251106851774022,-0.9637732124864599,0.6791124375182076,2024-11-16
440,24:59.5,28.5,39.48,6.05,-0.6251106851774022,-0.9480581031990469,0.6791124375182076,2024-11-16
441,25:00.5,28.5,39.48,6.05,-0.6251106851774022,-0.9480581031990469,0.6791124375182076,2024-11-16
442,25:01.5,28.5,39.53,6.04,-0.6251106851774022,-0.9284142165897787,0.6495099607122046,2024-11-16
443,25:02.5,28.5,39.41,6.04,-0.6251106851774022,-0.9755595444520202,0.6495099607122046,2024-11-16
444,25:03.6,28.5,39.41,6.04,-0.6251106851774022,-0.9755595444520202,0.6495099607122046,2024-11-16
445,25:04.6,28.5,39.43,6.04,-0.6251106851774022,-0.9677019898083123,0.6495099607122046,2024-11-16
446,25:05.6,28.5,39.5,6.03,-0.6251106851774022,-0.9402005485553391,0.6199074839062017,2024-11-16
447,25:06.6,28.5,39.5,6.03,-0.6251106851774022,-0.9402005485553391,0.6199074839062017,2024-11-16
448,25:07.6,28.39999962,39.66,6.03,-0.904712265567181,-0.8773401114056876,0.6199074839062017,2024-11-16
449,25:08.6,28.5,39.43,6.06,-0.6251106851774022,-0.9677019898083123,0.7087149143242105,2024-11-16
450,25:09.6,28.5,39.43,6.06,-0.6251106851774022,-0.9677019898083123,0.7087149143242105,2024-11-16
451,25:10.6,28.5,39.61,6.04,-0.6251106851774022,-0.896983998014953,0.6495099607122046,2024-11-16
452,25:11.6,28.5,39.4,6.06,-0.6251106851774022,-0.9794883217738727,0.7087149143242105,2024-11-16
453,25:12.6,28.5,39.4,6.06,-0.6251106851774022,-0.9794883217738727,0.7087149143242105,2024-11-16
454,25:13.6,28.39999962,39.34,6.06,-0.904712265567181,-1.0030609857049906,0.7087149143242105,2024-11-16
455,25:14.6,28.5,39.4,6.06,-0.6251106851774022,-0.9794883217738727,0.7087149143242105,2024-11-16
456,25:15.6,28.5,39.33,6.08,-0.6251106851774022,-1.0069897630268458,0.7679198679362191,2024-11-16
457,25:16.6,28.5,39.33,6.08,-0.6251106851774022,-1.0069897630268458,0.7679198679362191,2024-11-16
458,25:17.6,28.5,39.32,6.09,-0.6251106851774022,-1.0109185403486984,0.7975223447422222,2024-11-16
459,25:18.6,28.5,39.39,6.09,-0.6251106851774022,-0.9834170990957252,0.7975223447422222,2024-11-16
460,25:19.6,28.5,39.39,6.09,-0.6251106851774022,-0.9834170990957252,0.7975223447422222,2024-11-16
461,25:20.6,28.5,39.3,6.09,-0.6251106851774022,-1.0187760949924063,0.7975223447422222,2024-11-16
462,25:21.6,28.5,39.42,6.09,-0.6251106851774022,-0.9716307671301648,0.7975223447422222,2024-11-16
463,25:22.6,28.5,39.42,6.09,-0.6251106851774022,-0.9716307671301648,0.7975223447422222,2024-11-16
464,25:23.6,28.5,39.29,6.11,-0.6251106851774022,-1.0227048723142589,0.8567272983542308,2024-11-16
465,25:24.6,28.39999962,39.17,6.09,-0.904712265567181,-1.0698502001764973,0.7975223447422222,2024-11-16
466,25:25.7,28.39999962,39.17,6.09,-0.904712265567181,-1.0698502001764973,0.7975223447422222,2024-11-16
467,25:26.7,28.5,39.28,6.11,-0.6251106851774022,-1.0266336496361113,0.8567272983542308,2024-11-16
468,25:27.7,28.5,39.41,6.11,-0.6251106851774022,-0.9755595444520202,0.8567272983542308,2024-11-16
469,25:28.7,28.5,39.41,6.11,-0.6251106851774022,-0.9755595444520202,0.8567272983542308,2024-11-16
470,25:29.7,28.5,39.19,6.14,-0.6251106851774022,-1.0619926455327924,0.9455347287722397,2024-11-16
471,25:30.7,28.5,39.23,6.11,-0.6251106851774022,-1.0462775362453796,0.8567272983542308,2024-11-16
472,25:31.7,28.5,39.13,6.11,-0.6251106851774022,-1.0855653094639102,0.8567272983542308,2024-11-16
473,25:32.7,28.5,39.09,6.1,-0.6251106851774022,-1.1012804187513232,0.8271248215482251,2024-11-16
474,25:33.7,28.5,39.09,6.1,-0.6251106851774022,-1.1012804187513232,0.8271248215482251,2024-11-16
475,25:34.7,28.5,39.1,6.09,-0.6251106851774022,-1.0973516414294706,0.7975223447422222,2024-11-16
476,25:35.7,28.5,39.06,6.09,-0.6251106851774022,-1.1130667507168834,0.7975223447422222,2024-11-16
477,25:36.7,28.5,39.06,6.09,-0.6251106851774022,-1.1130667507168834,0.7975223447422222,2024-11-16
478,25:37.7,28.5,39.06,6.07,-0.6251106851774022,-1.1130667507168834,0.7383173911302162,2024-11-16
479,25:38.7,28.5,39.11,6.1,-0.6251106851774022,-1.093422864107618,0.8271248215482251,2024-11-16
480,25:39.7,28.5,39.05,6.11,-0.6251106851774022,-1.116995528038739,0.8567272983542308,2024-11-16
481,25:40.7,28.5,39.05,6.11,-0.6251106851774022,-1.116995528038739,0.8567272983542308,2024-11-16
482,25:41.7,28.5,38.93,6.09,-0.6251106851774022,-1.1641408559009774,0.7975223447422222,2024-11-16
483,25:42.7,28.5,39.16,6.07,-0.6251106851774022,-1.0737789774983526,0.7383173911302162,2024-11-16
484,25:43.7,28.5,39.16,6.07,-0.6251106851774022,-1.0737789774983526,0.7383173911302162,2024-11-16
485,25:44.7,28.5,38.93,6.06,-0.6251106851774022,-1.1641408559009774,0.7087149143242105,2024-11-16
486,25:45.7,28.5,38.9,6.01,-0.6251106851774022,-1.1759271878665378,0.560702530294193,2024-11-16
487,25:46.7,28.5,38.9,6.01,-0.6251106851774022,-1.1759271878665378,0.560702530294193,2024-11-16
488,25:47.7,28.5,39.14,5.98,-0.6251106851774022,-1.0816365321420578,0.4718950998761841,2024-11-16
489,25:48.7,28.5,38.81,5.98,-0.6251106851774022,-1.211286183763216,0.4718950998761841,2024-11-16
490,25:49.7,28.5,38.77,5.97,-0.6251106851774022,-1.2270012930506289,0.44229262307017847,2024-11-16
491,25:50.7,28.5,38.77,5.97,-0.6251106851774022,-1.2270012930506289,0.44229262307017847,2024-11-16
492,25:51.7,28.5,38.84,5.95,-0.6251106851774022,-1.1994998517976556,0.3830876694581725,2024-11-16
493,25:52.7,28.5,38.79,5.94,-0.6251106851774022,-1.219143738406924,0.35348519265216954,2024-11-16
494,25:53.7,28.5,38.92,5.91,-0.6251106851774022,-1.16806963322283,0.26467776223415795,2024-11-16
495,25:54.7,28.5,38.92,5.91,-0.6251106851774022,-1.16806963322283,0.26467776223415795,2024-11-16
496,25:55.7,28.5,38.9,5.9,-0.6251106851774022,-1.1759271878665378,0.23507528542815498,2024-11-16
497,25:56.7,28.5,38.65,5.86,-0.6251106851774022,-1.2741466209128702,0.11666537820414041,2024-11-16
498,25:57.7,28.5,38.65,5.86,-0.6251106851774022,-1.2741466209128702,0.11666537820414041,2024-11-16
499,25:58.7,28.5,38.79,5.8,-0.6251106851774022,-1.219143738406924,-0.06094948263188273,2024-11-16
500,25:59.7,28.5,38.68,5.72,-0.6251106851774022,-1.26236028894731,-0.29776929707991184,2024-11-16
501,26:00.7,28.5,38.68,5.72,-0.6251106851774022,-1.26236028894731,-0.29776929707991184,2024-11-16
502,26:01.7,28.39999962,38.71,5.67,-0.904712265567181,-1.2505739569817496,-0.4457816811099294,2024-11-16
503,26:02.7,28.39999962,38.56,5.58,-0.904712265567181,-1.3095056168095487,-0.7122039723639615,2024-11-16
504,26:03.7,28.39999962,38.56,5.58,-0.904712265567181,-1.3095056168095487,-0.7122039723639615,2024-11-16
